rating,movieID,userID,predicted_rating
4,2819,2039,0
4,1947,2039,0
5,1952,2039,0
4,2943,2039,0
2,1219,2039,0
5,1222,2039,0
5,1228,2039,0
4,1234,2039,0
4,1244,2039,0
2,2253,494,0
5,2412,494,0
5,2278,494,0
1,2455,494,0
5,2804,494,0
3,2792,494,0
2,3863,1305,0
4,587,1305,0
3,588,1305,0
3,733,1305,0
4,661,1305,0
1,737,1305,0
3,597,1305,0
5,1416,1305,0
3,3039,1305,0
5,1294,1305,0
2,2311,1305,0
4,1380,1305,0
5,2329,1305,0
3,788,1305,0
3,3130,1305,0
2,1603,1305,0
3,2406,1305,0
2,2407,1305,0
4,1393,1305,0
3,2413,1305,0
2,2414,1305,0
5,2282,1305,0
5,953,1305,0
5,2431,1305,0
4,2506,1305,0
1,1707,1305,0
3,2378,1305,0
3,3253,1305,0
3,2527,1305,0
1,2455,1305,0
2,3264,1305,0
3,2539,1305,0
5,3424,1305,0
3,2706,1305,0
2,1831,1305,0
3,2567,1305,0
3,2496,1305,0
5,3510,1305,0
3,1911,1305,0
1,2642,1305,0
3,1777,1305,0
5,235,1305,0
3,1923,1305,0
5,1784,1305,0
3,3534,1305,0
4,1947,1305,0
3,3552,1305,0
3,2683,1305,0
3,2759,1305,0
4,21,1305,0
1,3702,1305,0
3,2690,1305,0
5,45,1305,0
5,2926,1305,0
5,372,1305,0
4,376,1305,0
3,2792,1305,0
2,2793,1305,0
2,1127,1305,0
3,1129,1305,0
3,2797,1305,0
1,2005,1305,0
4,534,1305,0
3,539,1305,0
2,2011,1305,0
2,2013,1305,0
5,3763,1305,0
3,1081,1305,0
5,1228,1305,0
1,3698,1305,0
2,485,1305,0
3,2105,1305,0
4,1234,1305,0
5,1090,1305,0
5,3863,2958,0
5,1256,2958,0
5,919,2958,0
5,953,2958,0
5,3510,2958,0
5,2804,2958,0
5,3555,2958,0
5,1952,2958,0
1,3863,3822,0
2,2058,3822,0
4,587,3822,0
5,6,3822,0
2,733,3822,0
4,1357,3822,0
5,908,3822,0
2,1449,3822,0
5,2329,3822,0
3,2406,3822,0
5,2268,3822,0
4,1393,3822,0
5,2412,3822,0
5,2278,3822,0
5,2431,3822,0
4,3094,3822,0
5,3252,3822,0
2,3253,3822,0
5,1727,3822,0
5,1805,3822,0
2,2539,3822,0
5,3424,3822,0
5,2624,3822,0
2,216,3822,0
2,2706,3822,0
5,1833,3822,0
3,2496,3822,0
5,3510,3822,0
2,160,3822,0
3,1777,3822,0
2,1923,3822,0
5,3386,3822,0
5,1784,3822,0
2,3534,3822,0
4,1947,3822,0
2,3552,3822,0
2,3555,3822,0
2,2683,3822,0
2,21,3822,0
2,349,3822,0
2,2690,3822,0
5,45,3822,0
5,47,3822,0
5,372,3822,0
4,534,3822,0
3,539,3822,0
4,3686,3822,0
5,86,3822,0
5,1222,3822,0
5,1090,3822,0
5,707,3822,0
3,597,1593,0
3,969,1593,0
5,1594,1593,0
5,1784,1593,0
3,588,225,0
3,2080,225,0
4,1357,225,0
4,2087,225,0
4,2096,225,0
5,1294,225,0
5,2313,225,0
3,1449,225,0
4,1380,225,0
5,953,225,0
3,3096,225,0
5,3424,225,0
3,3516,225,0
5,235,225,0
5,2804,225,0
5,3461,225,0
3,3462,225,0
4,1947,225,0
3,2863,225,0
3,1081,225,0
5,1228,225,0
4,1244,225,0
4,587,384,0
4,597,384,0
5,908,384,0
5,953,384,0
5,1947,384,0
5,534,384,0
4,539,384,0
3,733,1631,0
5,2329,1631,0
3,2406,1631,0
5,111,1631,0
5,2804,1631,0
3,3494,1631,0
3,1129,1631,0
2,2013,1631,0
5,1228,1631,0
1,3698,1631,0
3,2105,1631,0
4,1234,1631,0
1,2091,2566,0
1,1603,2566,0
1,2407,2566,0
1,2450,2566,0
1,1831,2566,0
5,3510,2566,0
1,1127,2566,0
1,2011,2566,0
1,3698,2566,0
1,2105,2566,0
2,2058,2508,0
2,733,2508,0
2,788,2508,0
1,1603,2508,0
5,2278,2508,0
1,3264,2508,0
1,145,2508,0
1,1762,2508,0
1,2642,2508,0
1,160,2508,0
1,1923,2508,0
1,21,2508,0
4,353,2508,0
1,2793,2508,0
1,2105,2508,0
4,1249,3975,0
4,2058,3975,0
4,587,3975,0
3,588,3975,0
3,733,3975,0
3,597,3975,0
3,2406,3975,0
2,2407,3975,0
5,2268,3975,0
4,1393,3975,0
5,2278,3975,0
4,2422,3975,0
5,953,3975,0
3,3253,3975,0
5,1805,3975,0
3,2539,3975,0
2,145,3975,0
2,1831,3975,0
3,2496,3975,0
5,3510,3975,0
3,3552,3975,0
3,349,3975,0
1,3702,3975,0
5,3654,3975,0
3,1129,3975,0
3,2797,3975,0
3,539,3975,0
5,3763,3975,0
1,3698,3975,0
4,1234,3975,0
5,1090,3975,0
5,1279,454,0
4,1357,454,0
5,908,454,0
5,3252,454,0
5,111,454,0
5,235,454,0
5,3386,454,0
5,3461,454,0
5,1952,454,0
5,3654,454,0
4,2943,454,0
1,588,3458,0
4,2087,3458,0
1,3039,3458,0
5,2313,3458,0
3,2406,3458,0
1,2366,3458,0
3,969,3458,0
1,3253,3458,0
1,3552,3458,0
1,1219,3458,0
5,1249,409,0
5,3510,409,0
4,587,5349,0
1,588,5349,0
1,2072,5349,0
2,788,5349,0
2,2406,5349,0
1,2407,5349,0
5,2412,5349,0
1,3253,5349,0
1,2706,5349,0
2,1777,5349,0
1,1923,5349,0
1,2683,5349,0
1,2005,5349,0
1,2011,5349,0
1,3698,5349,0
1,3863,2701,0
1,588,2701,0
3,733,2701,0
3,2080,2701,0
4,2096,2701,0
5,2313,2701,0
5,2186,2701,0
3,2406,2701,0
1,3156,2701,0
1,2378,2701,0
5,2520,2701,0
1,3253,2701,0
3,2527,2701,0
1,2455,2701,0
5,111,2701,0
1,1831,2701,0
5,1833,2701,0
3,2496,2701,0
5,3510,2701,0
1,2642,2701,0
4,1947,2701,0
4,3555,2701,0
1,2792,2701,0
3,1129,2701,0
1,2797,2701,0
1,2011,2701,0
1,3698,2701,0
1,2105,2701,0
3,2706,3920,0
2,2710,3920,0
3,2683,3920,0
2,2013,3920,0
5,1222,3920,0
5,1090,3920,0
5,111,2316,0
5,1228,2316,0
4,587,3047,0
1,588,3047,0
3,597,3047,0
5,1416,3047,0
5,1279,3047,0
1,2080,3047,0
4,2096,3047,0
5,2313,3047,0
1,1449,3047,0
4,1380,3047,0
3,2406,3047,0
5,1393,3047,0
2,2413,3047,0
4,3159,3047,0
5,953,3047,0
1,3096,3047,0
5,3252,3047,0
1,3253,3047,0
1,2539,3047,0
3,1777,3047,0
5,3386,3047,0
5,2804,3047,0
4,1947,3047,0
1,2683,3047,0
1,2690,3047,0
4,351,3047,0
5,2926,3047,0
5,372,3047,0
1,2792,3047,0
1,2797,3047,0
1,2011,3047,0
3,1081,3047,0
5,720,1878,0
5,1357,1878,0
5,2329,1878,0
4,2406,1878,0
5,1393,1878,0
5,2506,1878,0
4,969,1878,0
5,2804,1878,0
5,3462,1878,0
5,1952,1878,0
5,351,1878,0
5,2859,1878,0
4,539,1878,0
5,1234,1878,0
5,1244,1878,0
5,1256,1382,0
3,588,1382,0
5,1416,1382,0
4,2087,1382,0
4,2096,1382,0
5,1294,1382,0
4,1380,1382,0
3,969,1382,0
3,2527,1382,0
3,3494,1382,0
5,3654,1382,0
3,2863,1382,0
5,1090,1382,0
4,587,5348,0
1,6,5348,0
1,733,5348,0
1,3039,5348,0
5,2186,5348,0
1,788,5348,0
5,2268,5348,0
4,1393,5348,0
1,2412,5348,0
1,953,5348,0
1,2431,5348,0
5,111,5348,0
1,2539,5348,0
1,216,5348,0
1,145,5348,0
1,2706,5348,0
5,3510,5348,0
1,2710,5348,0
1,160,5348,0
1,1777,5348,0
1,1923,5348,0
1,2804,5348,0
1,3552,5348,0
1,3555,5348,0
1,2683,5348,0
5,47,5348,0
1,2797,5348,0
1,2948,5348,0
1,2949,5348,0
1,3686,5348,0
1,3689,5348,0
5,1222,5348,0
1,1228,5348,0
5,1090,5348,0
5,1249,3705,0
3,733,3705,0
2,1923,3705,0
4,21,3705,0
1,60,3705,0
2,733,4001,0
4,3159,4001,0
1,216,4001,0
4,1947,4001,0
2,349,4001,0
2,2863,4001,0
1,2013,4001,0
2,2058,2014,0
5,1256,2014,0
1,588,2014,0
5,6,2014,0
2,733,2014,0
2,597,2014,0
1,2072,2014,0
1,3039,2014,0
2,762,2014,0
1,1449,2014,0
5,2329,2014,0
2,788,2014,0
1,3130,2014,0
2,2406,2014,0
1,2407,2014,0
5,2268,2014,0
5,1393,2014,0
5,2412,2014,0
2,2414,2014,0
5,2278,2014,0
1,2422,2014,0
1,3156,2014,0
5,2431,2014,0
1,2378,2014,0
1,2450,2014,0
1,3253,2014,0
2,2527,2014,0
5,111,2014,0
5,1594,2014,0
1,216,2014,0
1,2706,2014,0
1,1831,2014,0
5,1833,2014,0
1,1762,2014,0
1,2567,2014,0
2,2496,2014,0
1,2710,2014,0
1,2642,2014,0
1,1916,2014,0
1,160,2014,0
2,1777,2014,0
5,235,2014,0
1,1923,2014,0
5,3386,2014,0
5,2804,2014,0
1,3534,2014,0
1,3552,2014,0
1,2683,2014,0
2,349,2014,0
1,3702,2014,0
4,353,2014,0
5,45,2014,0
5,47,2014,0
2,376,2014,0
1,2793,2014,0
1,2797,2014,0
2,539,2014,0
1,2011,2014,0
1,2013,2014,0
5,3686,2014,0
5,475,2014,0
5,86,2014,0
5,1222,2014,0
5,1228,2014,0
1,3698,2014,0
1,485,2014,0
1,2105,2014,0
2,1234,2014,0
5,1090,2014,0
5,707,2014,0
4,1244,2014,0
5,908,5870,0
2,2710,5870,0
4,3555,5870,0
2,2013,5870,0
5,86,5870,0
1,3863,4091,0
4,587,4091,0
1,588,4091,0
2,733,4091,0
1,737,4091,0
1,2080,4091,0
4,2087,4091,0
4,2096,4091,0
2,762,4091,0
1,1449,4091,0
5,2329,4091,0
2,788,4091,0
5,1393,4091,0
5,2412,4091,0
5,2282,4091,0
4,3159,4091,0
5,2431,4091,0
1,3253,4091,0
5,1805,4091,0
1,3264,4091,0
1,2539,4091,0
1,3276,4091,0
1,216,4091,0
1,2706,4091,0
1,1831,4091,0
1,2567,4091,0
2,2496,4091,0
5,3510,4091,0
2,1777,4091,0
1,1923,4091,0
1,3534,4091,0
5,3461,4091,0
2,3555,4091,0
1,2683,4091,0
1,21,4091,0
1,2907,4091,0
4,353,4091,0
4,1032,4091,0
1,2772,4091,0
5,47,4091,0
5,372,4091,0
2,376,4091,0
1,2948,4091,0
1,2949,4091,0
1,2879,4091,0
1,2011,4091,0
1,1219,4091,0
1,2105,4091,0
5,3461,2804,0
1,60,2804,0
1,588,1569,0
5,1357,1569,0
5,111,1569,0
5,47,1569,0
5,1222,1569,0
4,2080,849,0
5,2943,849,0
5,534,849,0
2,2706,5933,0
2,2683,5933,0
1,3702,5933,0
2,1129,5933,0
3,2406,3456,0
1,2366,3456,0
2,2013,3456,0
5,1249,5358,0
1,3793,5358,0
5,3949,5358,0
5,1193,5358,0
4,661,5358,0
5,3952,5358,0
1,3893,5358,0
1,2160,5358,0
5,2250,5358,0
5,1616,5358,0
5,3155,5358,0
5,3512,5358,0
1,3481,5358,0
5,2858,5358,0
3,447,5358,0
1,2791,5358,0
5,524,5358,0
3,383,5358,0
1,3751,5358,0
1,3755,5358,0
5,2023,5358,0
5,2966,5358,0
5,3910,5358,0
1,3911,5358,0
1,2115,5358,0
4,1249,2109,0
5,6,2109,0
4,3555,2109,0
4,21,2109,0
2,2948,2109,0
5,1249,753,0
4,661,753,0
5,3510,753,0
1,3534,753,0
2,1129,753,0
1,2948,753,0
1,2683,2772,0
1,788,1854,0
5,1393,1854,0
5,2506,1854,0
3,1777,1854,0
3,539,1854,0
5,1256,1514,0
3,588,1514,0
3,733,1514,0
3,597,1514,0
4,2087,1514,0
3,3039,1514,0
5,1294,1514,0
5,908,1514,0
5,2287,1514,0
5,953,1514,0
3,969,1514,0
5,2520,1514,0
3,3253,1514,0
5,111,1514,0
5,3461,1514,0
3,3462,1514,0
4,1947,1514,0
5,1952,1514,0
3,349,1514,0
3,3494,1514,0
5,47,1514,0
5,3654,1514,0
3,2863,1514,0
3,2797,1514,0
3,2948,1514,0
3,2949,1514,0
3,539,1514,0
2,2011,1514,0
3,2013,1514,0
5,86,1514,0
3,2105,1514,0
5,111,4428,0
3,3422,4428,0
4,1947,4428,0
4,2943,4428,0
4,1244,4428,0
4,1249,5868,0
5,1179,5868,0
2,648,5868,0
1,3863,5868,0
5,1250,5868,0
2,2126,5868,0
1,3793,5868,0
2,2058,5868,0
5,1183,5868,0
4,3798,5868,0
4,3799,5868,0
1,653,5868,0
1,586,5868,0
1,588,5868,0
1,589,5868,0
1,1,5868,0
1,2,5868,0
5,6,5868,0
5,3006,5868,0
5,3946,5868,0
2,3948,5868,0
5,1408,5868,0
3,1265,5868,0
3,1266,5868,0
2,733,5868,0
4,590,5868,0
3,736,5868,0
1,1198,5868,0
5,593,5868,0
4,1343,5868,0
5,1271,5868,0
2,742,5868,0
5,1422,5868,0
5,3895,5868,0
5,3896,5868,0
5,3897,5868,0
2,829,5868,0
5,3100,5868,0
2,2302,5868,0
5,1500,5868,0
5,3105,5868,0
5,2231,5868,0
5,3107,5868,0
4,3108,5868,0
5,1363,5868,0
2,830,5868,0
1,2167,5868,0
5,832,5868,0
5,1515,5868,0
2,1370,5868,0
5,2329,5868,0
2,788,5868,0
5,2268,5868,0
4,1393,5868,0
5,1617,5868,0
2,1544,5868,0
5,2278,5868,0
4,3159,5868,0
4,3238,5868,0
5,3252,5868,0
5,1727,5868,0
2,2539,5868,0
3,2396,5868,0
5,3510,5868,0
1,2571,5868,0
3,1777,5868,0
2,1923,5868,0
5,3386,5868,0
5,1784,5868,0
2,3555,5868,0
2,21,5868,0
2,349,5868,0
5,3578,5868,0
5,372,5868,0
3,539,5868,0
5,475,5868,0
1,480,5868,0
3,588,5555,0
3,2080,5555,0
5,1294,5555,0
5,2245,5555,0
3,2406,5555,0
5,2431,5555,0
3,2567,5555,0
3,1777,5555,0
3,1923,5555,0
5,2804,5555,0
5,45,5555,0
3,539,5555,0
3,1081,5555,0
4,587,2457,0
1,2706,2457,0
1,2710,2457,0
2,3555,2457,0
1,2683,2457,0
5,1249,5194,0
5,1256,5194,0
1,1923,5194,0
1,2759,5194,0
1,21,5194,0
4,1244,5194,0
5,2987,626,0
1,648,626,0
1,2124,626,0
5,2125,626,0
2,2126,626,0
1,2053,626,0
1,3793,626,0
1,2054,626,0
1,724,626,0
1,1258,626,0
1,653,626,0
1,588,626,0
1,589,626,0
1,3000,626,0
1,1,626,0
3,3004,626,0
1,2133,626,0
1,1407,626,0
5,1408,626,0
1,733,626,0
1,1196,626,0
1,1197,626,0
1,736,626,0
1,1198,626,0
5,592,626,0
1,1270,626,0
1,1275,626,0
1,742,626,0
1,748,626,0
1,1355,626,0
5,3105,626,0
1,2161,626,0
1,1291,626,0
1,2167,626,0
1,692,626,0
1,3113,626,0
1,1373,626,0
1,1376,626,0
1,3054,626,0
5,780,626,0
5,2336,626,0
1,1608,626,0
1,2412,626,0
1,1610,626,0
1,1615,626,0
5,3147,626,0
1,1544,626,0
1,2279,626,0
1,2421,626,0
3,2424,626,0
1,3156,626,0
1,2431,626,0
1,3264,626,0
3,2396,626,0
1,2706,626,0
1,1831,626,0
3,2496,626,0
1,2710,626,0
1,2571,626,0
1,160,626,0
3,1777,626,0
1,1923,626,0
1,1784,626,0
1,260,626,0
1,3555,626,0
1,376,626,0
1,2793,626,0
1,1127,626,0
3,539,626,0
1,480,626,0
5,6,718,0
3,2406,718,0
5,111,718,0
5,1805,718,0
4,21,718,0
5,47,718,0
5,3763,718,0
5,2329,431,0
5,3386,431,0
5,2804,431,0
5,1952,431,0
5,1228,431,0
2,3863,259,0
2,2311,259,0
5,3510,259,0
2,2710,259,0
3,2683,259,0
3,2772,259,0
2,2013,259,0
5,908,1273,0
5,2186,1273,0
5,2268,1273,0
5,3386,1273,0
2,349,1273,0
1,3702,1273,0
5,3654,1273,0
1,2797,1273,0
2,1219,1273,0
5,3763,1273,0
5,1222,1273,0
5,1234,1273,0
5,1090,1273,0
5,1357,4167,0
4,661,1497,0
3,597,1497,0
3,2080,1497,0
4,1380,1497,0
5,1393,1497,0
4,3159,1497,0
3,969,1497,0
4,1947,1497,0
3,539,1497,0
4,587,5311,0
2,3039,5311,0
3,2406,5311,0
1,2407,5311,0
4,3159,5311,0
2,3253,5311,0
2,2539,5311,0
2,2706,5311,0
5,3510,5311,0
2,1911,5311,0
5,235,5311,0
2,1923,5311,0
5,2804,5311,0
2,3555,5311,0
2,2683,5311,0
2,21,5311,0
1,2797,5311,0
3,2527,2692,0
1,3702,2692,0
2,3807,2692,0
3,1129,2692,0
3,788,2823,0
3,2406,2823,0
5,2520,2823,0
1,2706,2823,0
1,2683,2823,0
1,2797,2823,0
5,2943,2823,0
1,2690,4036,0
3,3494,4950,0
2,2058,3292,0
5,2329,3292,0
3,2406,3292,0
5,2412,3292,0
2,2413,3292,0
2,2414,3292,0
5,1805,3292,0
5,3510,3292,0
2,1923,3292,0
2,3555,3292,0
5,3763,3292,0
4,1249,5237,0
5,1294,5237,0
2,1449,5237,0
1,2253,5237,0
1,3156,5237,0
5,2282,5237,0
5,2431,5237,0
2,3253,5237,0
5,111,5237,0
2,2539,5237,0
5,1594,5237,0
5,3424,5237,0
2,216,5237,0
2,2706,5237,0
1,2709,5237,0
3,2496,5237,0
3,1777,5237,0
5,235,5237,0
2,1923,5237,0
5,2804,5237,0
2,2683,5237,0
2,21,5237,0
5,45,5237,0
5,47,5237,0
5,372,5237,0
2,485,5237,0
5,1256,1340,0
3,597,1340,0
5,1393,1340,0
5,111,1340,0
1,3462,1340,0
1,2797,1340,0
3,539,1340,0
1,1219,1340,0
1,3039,2596,0
5,2245,2596,0
5,3386,2596,0
1,2797,2596,0
5,3763,2596,0
5,1228,2596,0
4,1393,5581,0
2,3253,5581,0
2,3555,5581,0
2,349,5581,0
1,2455,1006,0
5,111,1006,0
1,2710,1006,0
5,2804,1006,0
2,1129,1006,0
2,1219,1006,0
5,1228,1006,0
5,2186,690,0
5,2287,690,0
2,3096,690,0
3,969,690,0
3,2527,690,0
5,1805,690,0
5,3386,690,0
3,539,690,0
2,2058,298,0
4,587,298,0
1,588,298,0
5,6,298,0
2,597,298,0
5,1357,298,0
4,2087,298,0
1,3039,298,0
5,908,298,0
1,1449,298,0
1,2253,298,0
3,1380,298,0
2,788,298,0
2,2406,298,0
5,2268,298,0
2,2413,298,0
5,2278,298,0
1,2422,298,0
5,2431,298,0
1,2366,298,0
1,2378,298,0
5,3252,298,0
1,3253,298,0
5,1805,298,0
1,2539,298,0
5,3424,298,0
1,216,298,0
1,2706,298,0
1,1911,298,0
1,160,298,0
2,1777,298,0
1,1923,298,0
4,1947,298,0
1,3552,298,0
1,2683,298,0
1,21,298,0
2,349,298,0
4,353,298,0
5,45,298,0
5,47,298,0
5,2926,298,0
2,376,298,0
1,2792,298,0
1,2797,298,0
1,2005,298,0
1,2948,298,0
5,1222,298,0
5,1228,298,0
1,3698,298,0
5,1294,5967,0
1,1707,5967,0
5,111,5967,0
3,2567,5967,0
5,2804,5967,0
3,2863,5967,0
4,1244,5967,0
2,2058,4244,0
5,6,4244,0
1,145,4244,0
1,1923,3769,0
4,587,1258,0
3,597,1258,0
5,1294,1258,0
5,908,1258,0
2,2413,1258,0
5,953,1258,0
2,3253,1258,0
2,2567,1258,0
3,1777,1258,0
5,235,1258,0
5,2804,1258,0
2,3552,1258,0
2,2690,1258,0
5,45,1258,0
5,372,1258,0
1,2797,1258,0
1,2011,1258,0
3,969,1786,0
4,1234,1786,0
4,1249,4358,0
1,3863,4358,0
5,6,4358,0
2,1449,4358,0
5,2412,4358,0
5,2278,4358,0
5,2282,4358,0
2,3253,4358,0
5,111,4358,0
5,1805,4358,0
2,2706,4358,0
1,2710,4358,0
2,1916,4358,0
5,3386,4358,0
5,2804,4358,0
2,21,4358,0
4,353,4358,0
5,45,4358,0
5,47,4358,0
1,2797,4358,0
5,1222,4358,0
1,3698,4358,0
5,1234,4358,0
1,1449,140,0
1,2013,140,0
5,2329,873,0
5,1090,873,0
4,587,5137,0
1,2539,5137,0
1,216,5137,0
5,2804,5137,0
1,3552,5137,0
1,2683,5137,0
2,349,5137,0
1,2792,5137,0
1,2011,5137,0
1,3863,295,0
5,6,295,0
3,597,295,0
2,3039,295,0
5,1294,295,0
5,762,295,0
5,2245,295,0
5,2329,295,0
3,2406,295,0
1,2407,295,0
1,3156,295,0
2,3253,295,0
5,111,295,0
1,3264,295,0
2,2539,295,0
5,3424,295,0
2,2567,295,0
1,2710,295,0
2,1911,295,0
3,1777,295,0
5,235,295,0
5,2804,295,0
2,3552,295,0
2,2759,295,0
2,21,295,0
2,2907,295,0
4,351,295,0
2,2772,295,0
5,45,295,0
5,2926,295,0
5,372,295,0
1,2793,295,0
1,2797,295,0
3,539,295,0
1,2011,295,0
5,1222,295,0
5,1234,295,0
1,3863,588,0
4,587,588,0
1,588,588,0
2,597,588,0
1,2080,588,0
1,1449,588,0
3,1380,588,0
2,788,588,0
5,2268,588,0
1,2279,588,0
5,2431,588,0
5,3238,588,0
1,2378,588,0
5,3252,588,0
1,3253,588,0
5,1805,588,0
1,216,588,0
5,3510,588,0
5,3386,588,0
1,3552,588,0
2,3555,588,0
2,349,588,0
1,2797,588,0
1,2005,588,0
1,2948,588,0
1,2949,588,0
2,539,588,0
1,1219,588,0
1,485,588,0
1,2105,588,0
4,3159,5604,0
5,111,5604,0
1,2710,5604,0
1,1911,5604,0
5,3386,5604,0
5,1132,5604,0
5,1228,5604,0
5,1090,5604,0
5,1727,3307,0
5,3654,3307,0
4,539,3307,0
5,1234,3307,0
5,6,4194,0
2,3039,4194,0
5,2268,4194,0
5,953,4194,0
5,235,4194,0
5,2804,4194,0
5,47,4194,0
1,2797,4194,0
3,539,4194,0
5,1222,4194,0
5,1090,4194,0
1,3863,275,0
5,2268,275,0
5,2804,275,0
5,707,275,0
5,1256,2751,0
5,111,2751,0
5,3424,2751,0
5,3386,2751,0
2,3462,2751,0
4,1947,2751,0
5,2859,2751,0
2,2863,2751,0
5,522,2751,0
2,1129,2751,0
5,1228,2751,0
5,1090,2751,0
2,2058,2526,0
4,587,2526,0
5,6,2526,0
2,597,2526,0
1,1449,2526,0
5,2329,2526,0
2,2406,2526,0
5,2268,2526,0
2,2414,2526,0
5,2278,2526,0
5,953,2526,0
5,3252,2526,0
1,3253,2526,0
5,111,2526,0
1,2539,2526,0
5,1594,2526,0
1,2567,2526,0
5,3510,2526,0
2,1777,2526,0
5,3386,2526,0
5,2804,2526,0
5,3461,2526,0
1,3552,2526,0
1,3702,2526,0
1,2797,2526,0
1,2011,2526,0
1,1219,2526,0
5,475,2526,0
5,1222,2526,0
5,1090,2526,0
3,597,1504,0
1,3039,1504,0
5,2245,1504,0
4,1380,1504,0
3,2406,1504,0
1,2407,1504,0
1,3253,1504,0
1,1916,1504,0
3,1777,1504,0
5,235,1504,0
1,3552,1504,0
4,351,1504,0
5,372,1504,0
1,2011,1504,0
5,1256,301,0
4,587,301,0
1,588,301,0
3,597,301,0
3,2080,301,0
4,2087,301,0
1,3039,301,0
4,2096,301,0
5,1294,301,0
1,2311,301,0
5,2313,301,0
5,2245,301,0
1,1449,301,0
4,1380,301,0
3,788,301,0
3,2406,301,0
1,2407,301,0
5,2268,301,0
5,3094,301,0
3,969,301,0
5,2520,301,0
5,3252,301,0
1,3253,301,0
5,1727,301,0
1,2539,301,0
1,3276,301,0
3,3422,301,0
1,2567,301,0
3,2496,301,0
5,3510,301,0
1,2710,301,0
1,1911,301,0
3,3516,301,0
1,2642,301,0
5,1916,301,0
3,1777,301,0
5,3461,301,0
4,1947,301,0
1,3552,301,0
5,1952,301,0
5,21,301,0
3,349,301,0
1,2690,301,0
3,3494,301,0
4,351,301,0
4,1032,301,0
5,2926,301,0
1,3807,301,0
5,2863,301,0
1,2792,301,0
5,1132,301,0
1,2948,301,0
3,539,301,0
1,2011,301,0
1,2013,301,0
1,1219,301,0
5,475,301,0
5,1081,301,0
1,2105,301,0
5,1234,301,0
4,1249,3214,0
4,720,3214,0
4,587,3214,0
3,588,3214,0
3,597,3214,0
4,1357,3214,0
5,1294,3214,0
4,762,3214,0
5,908,3214,0
5,2313,3214,0
5,2245,3214,0
4,1380,3214,0
3,2406,3214,0
2,2407,3214,0
5,2268,3214,0
3,2413,3214,0
5,2278,3214,0
5,2282,3214,0
5,953,3214,0
5,2431,3214,0
3,969,3214,0
5,3252,3214,0
3,2527,3214,0
1,2455,3214,0
5,1805,3214,0
3,2539,3214,0
2,1831,3214,0
5,3299,3214,0
3,1777,3214,0
5,3386,3214,0
4,2819,3214,0
3,3552,3214,0
5,1952,3214,0
3,349,3214,0
1,3702,3214,0
4,2943,3214,0
5,1132,3214,0
2,2948,3214,0
2,2949,3214,0
3,539,3214,0
5,1222,3214,0
3,1081,3214,0
1,3698,3214,0
3,2105,3214,0
4,1234,3214,0
5,1090,3214,0
4,1244,3214,0
1,588,955,0
4,661,955,0
5,2313,955,0
5,2268,955,0
5,3252,955,0
5,1805,955,0
5,45,955,0
5,1256,4305,0
3,2080,4305,0
2,3555,4305,0
5,1256,1608,0
4,587,1608,0
5,1357,1608,0
1,3039,1608,0
5,908,1608,0
5,2245,1608,0
1,1449,1608,0
4,1380,1608,0
3,2406,1608,0
1,2407,1608,0
5,2287,1608,0
5,953,1608,0
1,2366,1608,0
5,111,1608,0
5,3424,1608,0
5,235,1608,0
4,1947,1608,0
1,3552,1608,0
5,1952,1608,0
5,2926,1608,0
1,3807,1608,0
1,2011,1608,0
1,2013,1608,0
1,1219,1608,0
5,1222,1608,0
5,1228,1608,0
5,1234,1608,0
4,1244,1608,0
2,2710,4922,0
2,3534,4922,0
5,47,4922,0
2,1219,4922,0
5,86,4922,0
4,587,3485,0
3,2406,3485,0
5,953,3485,0
3,969,3485,0
1,3702,3485,0
5,47,3485,0
1,376,3485,0
5,3763,3485,0
5,1222,3485,0
5,908,5222,0
1,3156,5222,0
4,3159,5222,0
5,3510,5222,0
1,1911,5222,0
4,1947,5222,0
5,3654,5222,0
1,2948,5222,0
1,2011,5222,0
1,1219,5222,0
2,1234,5222,0
3,2080,4678,0
5,3424,4678,0
2,2948,4678,0
2,1219,4678,0
4,1244,4678,0
5,3555,1459,0
5,3863,3478,0
2,2710,3478,0
4,3516,3478,0
4,3159,456,0
5,3238,456,0
1,2709,456,0
1,2710,456,0
5,2987,802,0
5,1248,802,0
4,1249,802,0
1,2989,802,0
2,719,802,0
5,574,802,0
1,3930,802,0
1,3932,802,0
1,3933,802,0
1,3935,802,0
5,3790,802,0
1,3937,802,0
5,3791,802,0
1,2052,802,0
5,1250,802,0
1,2990,802,0
5,1251,802,0
1,3939,802,0
1,3793,802,0
1,2991,802,0
1,2054,802,0
5,1252,802,0
2,2992,802,0
1,1253,802,0
1,2993,802,0
1,1254,802,0
1,2995,802,0
5,1256,802,0
2,1257,802,0
1,724,802,0
2,2997,802,0
1,1258,802,0
2,725,802,0
3,1259,802,0
1,586,802,0
4,587,802,0
1,588,802,0
1,589,802,0
4,3000,802,0
1,1,802,0
1,2,802,0
5,2202,802,0
4,3005,802,0
5,6,802,0
5,3006,802,0
5,3007,802,0
5,2206,802,0
5,1260,802,0
2,3948,802,0
2,733,802,0
5,593,802,0
3,597,802,0
1,1270,802,0
3,2080,802,0
4,2087,802,0
2,3039,802,0
1,2091,802,0
4,2096,802,0
5,1294,802,0
5,908,802,0
5,2245,802,0
2,1449,802,0
1,919,802,0
2,788,802,0
1,1603,802,0
3,2406,802,0
